match_id,season,competition,date,home,away,running_score,scoring_team,scorer,assist,detail
1135757,2011-12,UEFA Champions League Qualification,mar. 16/08/2011,Lyon,Rubin Kazan,0:1,Rubin Kazan,Vladimir Dyadyun,Bibars Natcho,"Vladimir Dyadyun , Tir du pied droit, 2. But dans le tournoi Passe décisive: Bibars Natcho , Corner, 1. Passe déc. du tournoi"
1135757,2011-12,UEFA Champions League Qualification,mar. 16/08/2011,Lyon,Rubin Kazan,1:1,Olympique Lyonnais,Bafétimbi Gomis,Michel Bastos,"Bafétimbi Gomis , Tir du pied droit, 1. But dans le tournoi Passe décisive: Michel Bastos , Centre, 1. Passe déc. du tournoi"
1135757,2011-12,UEFA Champions League Qualification,mar. 16/08/2011,Lyon,Rubin Kazan,2:1,Olympique Lyonnais,Solomon Kvirkvelia,Bafétimbi Gomis,"Solomon Kvirkvelia , Contre-son-camp Passe décisive: Bafétimbi Gomis , Tir cadré, 1. Passe déc. du tournoi"
1135757,2011-12,UEFA Champions League Qualification,mar. 16/08/2011,Lyon,Rubin Kazan,3:1,Olympique Lyonnais,Jimmy Briand,Kim Källström,"Jimmy Briand , Tête, 1. But dans le tournoi Passe décisive: Kim Källström , Corner, 1. Passe déc. du tournoi"
1136106,2011-12,Ligue 1,sam. 20/08/2011,Stade Brestois,Lyon,1:0,Stade Brestois 29,Benoît Lesoimier,Romain Poyet,"Benoît Lesoimier , Tir du pied gauche, 2. But de la saison Passe décisive: Romain Poyet , Tête, 2. Passe décisive de la saison"
1136106,2011-12,Ligue 1,sam. 20/08/2011,Stade Brestois,Lyon,1:1,Olympique Lyonnais,Bafétimbi Gomis,Miralem Pjanić,"Bafétimbi Gomis , Tir du pied droit, 2. But de la saison Passe décisive: Miralem Pjanić , Passe, 2. Passe décisive de la saison"
1135758,2011-12,UEFA Champions League Qualification,mer. 24/08/2011,Rubin Kazan,Lyon,1:0,Rubin Kazan,Bibars Natcho,Obafemi Martins,"Bibars Natcho , Tir du pied droit, 2. But dans le tournoi Passe décisive: Obafemi Martins , Tête, 1. Passe déc. du tournoi"
1135758,2011-12,UEFA Champions League Qualification,mer. 24/08/2011,Rubin Kazan,Lyon,1:1,Olympique Lyonnais,Bakary Koné,Kim Källström,"Bakary Koné , Tête, 1. But dans le tournoi Passe décisive: Kim Källström , Corner, 2. Passe déc. du tournoi"
1136130,2011-12,Ligue 1,sam. 27/08/2011,Lyon,Montpellier,1:0,Olympique Lyonnais,Miralem Pjanić,Michel Bastos,"Miralem Pjanić , Tir du pied gauche, 1. But de la saison Passe décisive: Michel Bastos , Centre, 1. Passe décisive de la saison"
1136130,2011-12,Ligue 1,sam. 27/08/2011,Lyon,Montpellier,2:0,Olympique Lyonnais,Jérémy Pied,Miralem Pjanić,"Jérémy Pied , Tir du pied droit, 1. But de la saison Passe décisive: Miralem Pjanić , Centre, 3. Passe décisive de la saison"
1136130,2011-12,Ligue 1,sam. 27/08/2011,Lyon,Montpellier,2:1,Montpellier Hérault SC,Henri Bedimo,,"Henri Bedimo , Tir lointain, 1. But de la saison Passe décisive:"
1141149,2011-12,Ligue 1,sam. 10/09/2011,Dijon,Lyon,0:1,Olympique Lyonnais,Maxime Gonalons,Kim Källström,"Maxime Gonalons , Tête, 2. But de la saison Passe décisive: Kim Källström , Corner, 1. Passe décisive de la saison"
1141149,2011-12,Ligue 1,sam. 10/09/2011,Dijon,Lyon,1:1,Dijon FCO,Benjamin Corgnet,Brice Jovial,"Benjamin Corgnet , Tir du pied droit, 1. But de la saison Passe décisive: Brice Jovial , Passe, 1. Passe décisive de la saison"
1141149,2011-12,Ligue 1,sam. 10/09/2011,Dijon,Lyon,1:2,Olympique Lyonnais,Bafétimbi Gomis,Michel Bastos,"Bafétimbi Gomis , Tête, 3. But de la saison Passe décisive: Michel Bastos , Centre, 2. Passe décisive de la saison"
1141166,2011-12,Ligue 1,dim. 18/09/2011,Lyon,Marseille,1:0,Olympique Lyonnais,Bafétimbi Gomis,Michel Bastos,"Bafétimbi Gomis , Tir du pied droit, 4. But de la saison Passe décisive: Michel Bastos , Centre, 3. Passe décisive de la saison"
1141166,2011-12,Ligue 1,dim. 18/09/2011,Lyon,Marseille,2:0,Olympique Lyonnais,Michel Bastos,Maxime Gonalons,"Michel Bastos , Tir du pied gauche, 1. But de la saison Passe décisive: Maxime Gonalons , Passe, 1. Passe décisive de la saison"
1141170,2011-12,Ligue 1,mer. 21/09/2011,SM Caen,Lyon,1:0,SM Caen,Benjamin Nivet,Romain Hamouma,"Benjamin Nivet , Penalty, 3. But de la saison Passe décisive: Romain Hamouma , Pénalty: faute subie"
1141323,2011-12,Ligue 1,sam. 24/09/2011,Lyon,G. Bordeaux,1:0,Olympique Lyonnais,Bafétimbi Gomis,Michel Bastos,"Bafétimbi Gomis , Tir du pied droit, 5. But de la saison Passe décisive: Michel Bastos , Centre, 4. Passe décisive de la saison"
1141323,2011-12,Ligue 1,sam. 24/09/2011,Lyon,G. Bordeaux,2:0,Olympique Lyonnais,Bafétimbi Gomis,Clément Grenier,"Bafétimbi Gomis , Tir du pied droit, 6. But de la saison Passe décisive: Clément Grenier , Passe, 1. Passe décisive de la saison"
1141323,2011-12,Ligue 1,sam. 24/09/2011,Lyon,G. Bordeaux,3:0,Olympique Lyonnais,Michel Bastos,Aly Cissokho,"Michel Bastos , Tir du pied gauche, 2. But de la saison Passe décisive: Aly Cissokho , Passe, 1. Passe décisive de la saison"
1141323,2011-12,Ligue 1,sam. 24/09/2011,Lyon,G. Bordeaux,3:1,FC Girondins de Bordeaux,Anthony Modeste,Anthony Modeste,"Anthony Modeste , Penalty, 2. But de la saison Passe décisive: Anthony Modeste , Pénalty: faute subie"
1141862,2011-12,UEFA Champions League,mar. 27/09/2011,Lyon,Dinamo Zagreb,1:0,Olympique Lyonnais,Bafétimbi Gomis,,"Bafétimbi Gomis , Tir du pied droit, 1. But dans le tournoi Passe décisive:"
1141862,2011-12,UEFA Champions League,mar. 27/09/2011,Lyon,Dinamo Zagreb,2:0,Olympique Lyonnais,Bakary Koné,Clément Grenier,"Bakary Koné , Tir du pied droit, 1. But dans le tournoi Passe décisive: Clément Grenier , Corner, 1. Passe déc. du tournoi"
1141338,2011-12,Ligue 1,dim. 02/10/2011,PSG,Lyon,1:0,Paris Saint-Germain,Javier Pastore,Mathieu Bodmer,"Javier Pastore , Tir du pied gauche, 5. But de la saison Passe décisive: Mathieu Bodmer , Passe, 1. Passe décisive de la saison"
1141338,2011-12,Ligue 1,dim. 02/10/2011,PSG,Lyon,2:0,Paris Saint-Germain,Christophe Jallet,Nenê,"Christophe Jallet , Tir du pied droit, 1. But de la saison Passe décisive: Nenê , Coup-franc, 2. Passe décisive de la saison"
1141340,2011-12,Ligue 1,sam. 15/10/2011,Lyon,AS Nancy,1:0,Olympique Lyonnais,Michel Bastos,,"Michel Bastos , Coup-franc direct, 3. But de la saison Passe décisive:"
1141340,2011-12,Ligue 1,sam. 15/10/2011,Lyon,AS Nancy,2:0,Olympique Lyonnais,Bafétimbi Gomis,Jimmy Briand,"Bafétimbi Gomis , Tir du pied gauche, 7. But de la saison Passe décisive: Jimmy Briand , Passe, 1. Passe décisive de la saison"
1141340,2011-12,Ligue 1,sam. 15/10/2011,Lyon,AS Nancy,3:0,Olympique Lyonnais,Michel Bastos,Clément Grenier,"Michel Bastos , Penalty, 4. But de la saison Passe décisive: Clément Grenier , Pénalty: faute subie"
1141340,2011-12,Ligue 1,sam. 15/10/2011,Lyon,AS Nancy,3:1,AS Nancy-Lorraine,Jo-gook Jeong,Thomas Mangani,"Jo-gook Jeong , Tir du pied droit, 1. But de la saison Passe décisive: Thomas Mangani , Passe, 1. Passe décisive de la saison"
1141878,2011-12,UEFA Champions League,mar. 18/10/2011,Real Madrid,Lyon,1:0,Real Madrid,Karim Benzema,Cristiano Ronaldo,"Karim Benzema , Tir du pied droit, 2. But dans le tournoi Passe décisive: Cristiano Ronaldo , Tête, 2. Passe déc. du tournoi"
1141878,2011-12,UEFA Champions League,mar. 18/10/2011,Real Madrid,Lyon,2:0,Real Madrid,Sami Khedira,Karim Benzema,"Sami Khedira , Tir du pied droit, 1. But dans le tournoi Passe décisive: Karim Benzema , Passe, 2. Passe déc. du tournoi"
1141878,2011-12,UEFA Champions League,mar. 18/10/2011,Real Madrid,Lyon,3:0,Real Madrid,Hugo Lloris,Mesut Özil,"Hugo Lloris , Contre-son-camp Passe décisive: Mesut Özil , Tir cadré, 1. Passe déc. du tournoi"
1141878,2011-12,UEFA Champions League,mar. 18/10/2011,Real Madrid,Lyon,4:0,Real Madrid,Sergio Ramos,Kaká,"Sergio Ramos , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Kaká , Corner, 2. Passe déc. du tournoi"
1158434,2011-12,Ligue 1,dim. 23/10/2011,LOSC Lille,Lyon,0:1,Olympique Lyonnais,Jimmy Briand,Yoann Gourcuff,"Jimmy Briand , Tir du pied droit, 1. But de la saison Passe décisive: Yoann Gourcuff , Passe, 1. Passe décisive de la saison"
1158434,2011-12,Ligue 1,dim. 23/10/2011,LOSC Lille,Lyon,1:1,LOSC Lille,Moussa Sow,,"Moussa Sow , But de près, 4. But de la saison Passe décisive:"
1158434,2011-12,Ligue 1,dim. 23/10/2011,LOSC Lille,Lyon,2:1,LOSC Lille,Marko Basa,Dimitri Payet,"Marko Basa , Tête, 1. But de la saison Passe décisive: Dimitri Payet , Coup-franc, 2. Passe décisive de la saison"
1158434,2011-12,Ligue 1,dim. 23/10/2011,LOSC Lille,Lyon,3:1,LOSC Lille,Joe Cole,Moussa Sow,"Joe Cole , Tir du pied droit, 2. But de la saison Passe décisive: Moussa Sow , Passe, 2. Passe décisive de la saison"
1149042,2011-12,Coupe de la Ligue,mer. 26/10/2011,Saint-Étienne,Lyon,0:1,Olympique Lyonnais,Jimmy Briand,,"Jimmy Briand , Tir du pied droit, 1. But dans le tournoi Passe décisive:"
1149042,2011-12,Coupe de la Ligue,mer. 26/10/2011,Saint-Étienne,Lyon,0:2,Olympique Lyonnais,Michel Bastos,,"Michel Bastos , Penalty, 1. But dans le tournoi Passe décisive:"
1149042,2011-12,Coupe de la Ligue,mer. 26/10/2011,Saint-Étienne,Lyon,1:2,AS Saint-Étienne,Pierre-Emerick Aubameyang,Bakary Sako,"Pierre-Emerick Aubameyang , Tir du pied droit, 2. But dans le tournoi Passe décisive: Bakary Sako , Centre, 1. Passe déc. du tournoi"
1159402,2011-12,Ligue 1,sam. 29/10/2011,Lyon,Saint-Étienne,1:0,Olympique Lyonnais,Jimmy Briand,,"Jimmy Briand , Tête, 2. But de la saison Passe décisive:"
1159402,2011-12,Ligue 1,sam. 29/10/2011,Lyon,Saint-Étienne,2:0,Olympique Lyonnais,Yoann Gourcuff,,"Yoann Gourcuff , Tir du pied droit, 1. But de la saison Passe décisive:"
1141902,2011-12,UEFA Champions League,mer. 02/11/2011,Lyon,Real Madrid,0:1,Real Madrid,Cristiano Ronaldo,,"Cristiano Ronaldo , Coup-franc direct, 2. But dans le tournoi Passe décisive:"
1141902,2011-12,UEFA Champions League,mer. 02/11/2011,Lyon,Real Madrid,0:2,Real Madrid,Cristiano Ronaldo,Cristiano Ronaldo,"Cristiano Ronaldo , Penalty, 3. But dans le tournoi Passe décisive: Cristiano Ronaldo , Pénalty: faute subie"
1159765,2011-12,Ligue 1,dim. 06/11/2011,FC Sochaux,Lyon,1:0,FC Sochaux-Montbéliard,Aly Cissokho,Damien Perquis,"Aly Cissokho , Contre-son-camp Passe décisive: Damien Perquis , Tir cadré, 1. Passe décisive de la saison"
1159765,2011-12,Ligue 1,dim. 06/11/2011,FC Sochaux,Lyon,1:1,Olympique Lyonnais,Alexandre Lacazette,Bafétimbi Gomis,"Alexandre Lacazette , Tête, 1. But de la saison Passe décisive: Bafétimbi Gomis , Centre, 1. Passe décisive de la saison"
1159765,2011-12,Ligue 1,dim. 06/11/2011,FC Sochaux,Lyon,2:1,FC Sochaux-Montbéliard,Ryad Boudebouz,Ryad Boudebouz,"Ryad Boudebouz , Penalty, 5. But de la saison Passe décisive: Ryad Boudebouz , Pénalty: faute subie"
1159784,2011-12,Ligue 1,ven. 18/11/2011,Lyon,Stade Rennais,1:0,Olympique Lyonnais,Ederson,Kim Källström,"Ederson , Tir du pied droit, 1. But de la saison Passe décisive: Kim Källström , Passe, 2. Passe décisive de la saison"
1159784,2011-12,Ligue 1,ven. 18/11/2011,Lyon,Stade Rennais,1:1,Stade Rennais FC,Jonathan Pitroipa,Julien Féret,"Jonathan Pitroipa , Tir du pied gauche, 3. But de la saison Passe décisive: Julien Féret , Passe, 5. Passe décisive de la saison"
1159784,2011-12,Ligue 1,ven. 18/11/2011,Lyon,Stade Rennais,1:2,Stade Rennais FC,Jirès Kembo Ekoko,Yann M'Vila,"Jirès Kembo Ekoko , Tir du pied droit, 6. But de la saison Passe décisive: Yann M'Vila , Passe, 2. Passe décisive de la saison"
1159794,2011-12,Ligue 1,dim. 27/11/2011,AJ Auxerre,Lyon,0:1,Olympique Lyonnais,Lisandro López,Michel Bastos,"Lisandro López , Tête, 3. But de la saison Passe décisive: Michel Bastos , Centre, 5. Passe décisive de la saison"
1159794,2011-12,Ligue 1,dim. 27/11/2011,AJ Auxerre,Lyon,0:2,Olympique Lyonnais,Lisandro López,Jimmy Briand,"Lisandro López , Tir du pied droit, 4. But de la saison Passe décisive: Jimmy Briand , Passe, 2. Passe décisive de la saison"
1159794,2011-12,Ligue 1,dim. 27/11/2011,AJ Auxerre,Lyon,0:3,Olympique Lyonnais,Michel Bastos,Kim Källström,"Michel Bastos , Tir du pied gauche, 5. But de la saison Passe décisive: Kim Källström , Passe, 3. Passe décisive de la saison"
1159807,2011-12,Ligue 1,dim. 04/12/2011,Lyon,Toulouse,1:0,Olympique Lyonnais,Bakary Koné,Kim Källström,"Bakary Koné , Tête, 1. But de la saison Passe décisive: Kim Källström , Coup-franc, 4. Passe décisive de la saison"
1159807,2011-12,Ligue 1,dim. 04/12/2011,Lyon,Toulouse,2:0,Olympique Lyonnais,Ederson,Lisandro López,"Ederson , Tir du pied gauche, 2. But de la saison Passe décisive: Lisandro López , Passe, 1. Passe décisive de la saison"
1159807,2011-12,Ligue 1,dim. 04/12/2011,Lyon,Toulouse,3:0,Olympique Lyonnais,Lisandro López,Lisandro López,"Lisandro López , Penalty, 5. But de la saison Passe décisive: Lisandro López , Pénalty: faute subie"
1159807,2011-12,Ligue 1,dim. 04/12/2011,Lyon,Toulouse,3:1,Toulouse FC,Umut Bulut,,"Umut Bulut , Tir lointain, 3. But de la saison Passe décisive:"
1159807,2011-12,Ligue 1,dim. 04/12/2011,Lyon,Toulouse,3:2,Toulouse FC,Moussa Sissoko,Moussa Sissoko,"Moussa Sissoko , Penalty, 1. But de la saison Passe décisive: Moussa Sissoko , Pénalty: faute subie"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:0,GNK Dinamo Zagreb,Mateo Kovacic,Fatos Beqiraj,"Mateo Kovacic , But de près, 1. But dans le tournoi Passe décisive: Fatos Beqiraj , Tir cadré, 1. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:1,Olympique Lyonnais,Bafétimbi Gomis,Aly Cissokho,"Bafétimbi Gomis , Tir du pied droit, 2. But dans le tournoi Passe décisive: Aly Cissokho , Centre, 1. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:2,Olympique Lyonnais,Maxime Gonalons,Jimmy Briand,"Maxime Gonalons , Tir du pied droit, 1. But dans le tournoi Passe décisive: Jimmy Briand , Tête, 1. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:3,Olympique Lyonnais,Bafétimbi Gomis,Jimmy Briand,"Bafétimbi Gomis , Tir du pied droit, 3. But dans le tournoi Passe décisive: Jimmy Briand , Passe, 2. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:4,Olympique Lyonnais,Bafétimbi Gomis,Aly Cissokho,"Bafétimbi Gomis , Tir du pied droit, 4. But dans le tournoi Passe décisive: Aly Cissokho , Centre, 2. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:5,Olympique Lyonnais,Lisandro López,Alexandre Lacazette,"Lisandro López , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Alexandre Lacazette , Passe, 1. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:6,Olympique Lyonnais,Bafétimbi Gomis,Aly Cissokho,"Bafétimbi Gomis , Tir du pied droit, 5. But dans le tournoi Passe décisive: Aly Cissokho , Passe, 3. Passe déc. du tournoi"
1141940,2011-12,UEFA Champions League,mer. 07/12/2011,Dinamo Zagreb,Lyon,1:7,Olympique Lyonnais,Jimmy Briand,Lisandro López,"Jimmy Briand , Tir du pied droit, 1. But dans le tournoi Passe décisive: Lisandro López , Passe, 1. Passe déc. du tournoi"
1159815,2011-12,Ligue 1,dim. 11/12/2011,FC Lorient,Lyon,0:1,Olympique Lyonnais,Alexandre Lacazette,,"Alexandre Lacazette , Tir du pied droit, 2. But de la saison Passe décisive:"
1159832,2011-12,Ligue 1,sam. 17/12/2011,Lyon,FC Évian,1:0,Olympique Lyonnais,Jimmy Briand,,"Jimmy Briand , But de près, 3. But de la saison"
1159832,2011-12,Ligue 1,sam. 17/12/2011,Lyon,FC Évian,1:1,FC Évian Thonon Gaillard,Yannick Sagbo,Olivier Sorlin,"Yannick Sagbo , Tir du pied droit, 6. But de la saison Passe décisive: Olivier Sorlin , Passe, 2. Passe décisive de la saison"
1159832,2011-12,Ligue 1,sam. 17/12/2011,Lyon,FC Évian,2:1,Olympique Lyonnais,Lisandro López,Jimmy Briand,"Lisandro López , Tête, 6. But de la saison Passe décisive: Jimmy Briand , Centre, 3. Passe décisive de la saison"
1159836,2011-12,Ligue 1,mer. 21/12/2011,Valenciennes FC,Lyon,1:0,Valenciennes FC,Aly Cissokho,Rémi Gomis,"Aly Cissokho , Contre-son-camp Passe décisive: Rémi Gomis , Tête, 1. Passe décisive de la saison"
1174383,2011-12,Coupe de France,dim. 08/01/2012,AS Lyon-Duchère,Lyon,0:1,Olympique Lyonnais,Lisandro López,Jérémy Pied,"Lisandro López , Tir du pied droit, 1. But dans le tournoi Passe décisive: Jérémy Pied , Passe, 1. Passe déc. du tournoi"
1174383,2011-12,Coupe de France,dim. 08/01/2012,AS Lyon-Duchère,Lyon,0:2,Olympique Lyonnais,Lisandro López,,"Lisandro López , But de près, 2. But dans le tournoi"
1174383,2011-12,Coupe de France,dim. 08/01/2012,AS Lyon-Duchère,Lyon,0:3,Olympique Lyonnais,Lisandro López,Jérémy Pied,"Lisandro López , Tir du pied droit, 3. But dans le tournoi Passe décisive: Jérémy Pied , Passe, 2. Passe déc. du tournoi"
1174383,2011-12,Coupe de France,dim. 08/01/2012,AS Lyon-Duchère,Lyon,1:3,AS Lyon-Duchère,Rafik Bouderbal,,"Rafik Bouderbal , 1. But dans le tournoi"
1160338,2011-12,Coupe de la Ligue,mer. 11/01/2012,Lyon,LOSC Lille,0:1,LOSC Lille,Joe Cole,Eden Hazard,"Joe Cole , Tir du pied droit, 2. But dans le tournoi Passe décisive: Eden Hazard , 1. Passe déc. du tournoi"
1160338,2011-12,Coupe de la Ligue,mer. 11/01/2012,Lyon,LOSC Lille,1:1,Olympique Lyonnais,Kim Källström,,"Kim Källström , Tir du pied droit, 1. But dans le tournoi Passe décisive:"
1160338,2011-12,Coupe de la Ligue,mer. 11/01/2012,Lyon,LOSC Lille,2:1,Olympique Lyonnais,Lisandro López,Michel Bastos,"Lisandro López , Tir du pied droit, 1. But dans le tournoi Passe décisive: Michel Bastos , 1. Passe déc. du tournoi"
1163580,2011-12,Ligue 1,sam. 14/01/2012,Montpellier,Lyon,1:0,Montpellier Hérault SC,Olivier Giroud,Geoffrey Dernis,"Olivier Giroud , Tir du pied droit, 14. But de la saison Passe décisive: Geoffrey Dernis , Passe, 1. Passe décisive de la saison"
1178213,2011-12,Coupe de France,dim. 22/01/2012,Luçon VF,Lyon,0:1,Olympique Lyonnais,Bafétimbi Gomis,,"Bafétimbi Gomis , Tir du pied droit, 1. But dans le tournoi Passe décisive:"
1178213,2011-12,Coupe de France,dim. 22/01/2012,Luçon VF,Lyon,0:2,Olympique Lyonnais,Lisandro López,,"Lisandro López , 4. But dans le tournoi Passe décisive:"
1163589,2011-12,Ligue 1,sam. 28/01/2012,Lyon,Dijon,1:0,Olympique Lyonnais,Jimmy Briand,Michel Bastos,"Jimmy Briand , Tête, 4. But de la saison Passe décisive: Michel Bastos , Centre, 6. Passe décisive de la saison"
1163589,2011-12,Ligue 1,sam. 28/01/2012,Lyon,Dijon,1:1,Dijon FCO,Younousse Sankharé,,"Younousse Sankharé , Tir du pied gauche, 2. But de la saison Passe décisive:"
1163589,2011-12,Ligue 1,sam. 28/01/2012,Lyon,Dijon,2:1,Olympique Lyonnais,Bafétimbi Gomis,Maxime Gonalons,"Bafétimbi Gomis , Tir du pied gauche, 8. But de la saison Passe décisive: Maxime Gonalons , Tête, 2. Passe décisive de la saison"
1163589,2011-12,Ligue 1,sam. 28/01/2012,Lyon,Dijon,3:1,Olympique Lyonnais,Alexandre Lacazette,Bafétimbi Gomis,"Alexandre Lacazette , Tir du pied droit, 3. But de la saison Passe décisive: Bafétimbi Gomis , Passe, 2. Passe décisive de la saison"
1178194,2011-12,Coupe de la Ligue,mar. 31/01/2012,FC Lorient,Lyon,1:0,FC Lorient,Innocent Emeghara,Alaixys Romao,"Innocent Emeghara , Tir dévié dans le but, 2. But dans le tournoi Passe décisive: Alaixys Romao , Passe, 2. Passe déc. du tournoi"
1178194,2011-12,Coupe de la Ligue,mar. 31/01/2012,FC Lorient,Lyon,2:0,FC Lorient,Kévin Monnet-Paquet,,"Kévin Monnet-Paquet , Tir du pied droit, 1. But dans le tournoi Passe décisive:"
1178194,2011-12,Coupe de la Ligue,mar. 31/01/2012,FC Lorient,Lyon,2:1,Olympique Lyonnais,Alexandre Lacazette,Kim Källström,"Alexandre Lacazette , Tir du pied droit, 1. But dans le tournoi Passe décisive: Kim Källström , Passe, 1. Passe déc. du tournoi"
1178194,2011-12,Coupe de la Ligue,mar. 31/01/2012,FC Lorient,Lyon,2:2,Olympique Lyonnais,Jimmy Briand,Clément Grenier,"Jimmy Briand , Tête, 2. But dans le tournoi Passe décisive: Clément Grenier , Corner, 1. Passe déc. du tournoi"
1178194,2011-12,Coupe de la Ligue,mar. 31/01/2012,FC Lorient,Lyon,2:3,Olympique Lyonnais,Bafétimbi Gomis,,"Bafétimbi Gomis , Tir du pied droit, 1. But dans le tournoi Passe décisive:"
1178194,2011-12,Coupe de la Ligue,mar. 31/01/2012,FC Lorient,Lyon,2:4,Olympique Lyonnais,Alexandre Lacazette,Michel Bastos,"Alexandre Lacazette , Tir du pied droit, 2. But dans le tournoi Passe décisive: Michel Bastos , Passe, 2. Passe déc. du tournoi"
1163598,2011-12,Ligue 1,dim. 05/02/2012,Marseille,Lyon,1:0,Olympique de Marseille,Benoît Cheyrou,,"Benoît Cheyrou , Tir du pied droit, 4. But de la saison Passe décisive:"
1163598,2011-12,Ligue 1,dim. 05/02/2012,Marseille,Lyon,2:0,Olympique de Marseille,Brandão,Morgan Amalfitano,"Brandão , Tir du pied droit, 1. But de la saison Passe décisive: Morgan Amalfitano , Centre, 3. Passe décisive de la saison"
1163598,2011-12,Ligue 1,dim. 05/02/2012,Marseille,Lyon,2:1,Olympique Lyonnais,Bafétimbi Gomis,Jimmy Briand,"Bafétimbi Gomis , Tir du pied droit, 9. But de la saison Passe décisive: Jimmy Briand , Passe, 4. Passe décisive de la saison"
1163598,2011-12,Ligue 1,dim. 05/02/2012,Marseille,Lyon,2:2,Olympique Lyonnais,Souleymane Diawara,,"Souleymane Diawara , Contre-son-camp"
1182231,2011-12,Coupe de France,mer. 08/02/2012,Lyon,G. Bordeaux,0:1,FC Girondins de Bordeaux,Jussiê,,"Jussiê , 2. But dans le tournoi Passe décisive:"
1182231,2011-12,Coupe de France,mer. 08/02/2012,Lyon,G. Bordeaux,1:1,Olympique Lyonnais,Alexandre Lacazette,,"Alexandre Lacazette , 1. But dans le tournoi Passe décisive:"
1182231,2011-12,Coupe de France,mer. 08/02/2012,Lyon,G. Bordeaux,2:1,Olympique Lyonnais,Bafétimbi Gomis,,"Bafétimbi Gomis , 2. But dans le tournoi Passe décisive:"
1182231,2011-12,Coupe de France,mer. 08/02/2012,Lyon,G. Bordeaux,3:1,Olympique Lyonnais,Jimmy Briand,,"Jimmy Briand , 1. But dans le tournoi Passe décisive:"
1163608,2011-12,Ligue 1,sam. 11/02/2012,Lyon,SM Caen,0:1,SM Caen,Romain Hamouma,Pierre-Alain Frau,"Romain Hamouma , Tir du pied droit, 2. But de la saison Passe décisive: Pierre-Alain Frau , Passe, 3. Passe décisive de la saison"
1163608,2011-12,Ligue 1,sam. 11/02/2012,Lyon,SM Caen,0:2,SM Caen,Livio Nabab,Benjamin Nivet,"Livio Nabab , Tir du pied droit, 1. But de la saison Passe décisive: Benjamin Nivet , Passe, 2. Passe décisive de la saison"
1163608,2011-12,Ligue 1,sam. 11/02/2012,Lyon,SM Caen,1:2,Olympique Lyonnais,Lisandro López,Alexandre Lacazette,"Lisandro López , Penalty, 7. But de la saison Passe décisive: Alexandre Lacazette , Pénalty: faute subie"
1174216,2011-12,UEFA Champions League,mar. 14/02/2012,Lyon,APOEL Nikosia,1:0,Olympique Lyonnais,Alexandre Lacazette,Cris,"Alexandre Lacazette , Tir du pied droit, 1. But dans le tournoi Passe décisive: Cris , Passe, 1. Passe déc. du tournoi"
1163615,2011-12,Ligue 1,dim. 19/02/2012,G. Bordeaux,Lyon,1:0,FC Girondins de Bordeaux,Yoan Gouffran,,"Yoan Gouffran , Tête, 8. But de la saison Passe décisive:"
1163628,2011-12,Ligue 1,sam. 25/02/2012,Lyon,PSG,0:1,Paris Saint-Germain,Guillaume Hoarau,Jérémy Ménez,"Guillaume Hoarau , Tir du pied droit, 2. But de la saison Passe décisive: Jérémy Ménez , Coup-franc, 11. Passe décisive de la saison"
1163628,2011-12,Ligue 1,sam. 25/02/2012,Lyon,PSG,1:1,Olympique Lyonnais,Bafétimbi Gomis,Kim Källström,"Bafétimbi Gomis , Tir du pied droit, 10. But de la saison Passe décisive: Kim Källström , Centre, 5. Passe décisive de la saison"
1163628,2011-12,Ligue 1,sam. 25/02/2012,Lyon,PSG,2:1,Olympique Lyonnais,Lisandro López,Michel Bastos,"Lisandro López , Tir du pied droit, 8. But de la saison Passe décisive: Michel Bastos , Centre, 7. Passe décisive de la saison"
1163628,2011-12,Ligue 1,sam. 25/02/2012,Lyon,PSG,3:1,Olympique Lyonnais,Michel Bastos,,"Michel Bastos , Tir du pied gauche, 6. But de la saison Passe décisive:"
1163628,2011-12,Ligue 1,sam. 25/02/2012,Lyon,PSG,3:2,Paris Saint-Germain,Nenê,Nenê,"Nenê , Penalty, 12. But de la saison Passe décisive: Nenê , Pénalty: faute subie"
1163628,2011-12,Ligue 1,sam. 25/02/2012,Lyon,PSG,4:2,Olympique Lyonnais,Jimmy Briand,Michel Bastos,"Jimmy Briand , Tête, 5. But de la saison Passe décisive: Michel Bastos , Corner, 8. Passe décisive de la saison"
